Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,h2h_team1_winrate_prior,venue_team1_winrate_prior,venue_team2_winrate_prior,venue_avg_first_innings_runs_prior,team1_recent_runs_for_5,team2_recent_runs_for_5,team1_recent_runs_against_5,team2_recent_runs_against_5,team1_recent_wkts_taken_5,team2_recent_wkts_taken_5,team1_recent_powerplay_rr_5,team2_recent_powerplay_rr_5,team1_recent_death_rr_5,team2_recent_death_rr_5,team1_player_elo_avg_prior,team2_player_elo_avg_prior,player_elo_gap_prior,team1_xi_continuity_prior,team2_xi_continuity_prior,team1_player_availability_prior,team2_player_availability_prior,team1_injury_proxy_prior,team2_injury_proxy_prior,venue_toss_bat_rate_prior,toss_decision_alignment_prior,toss_decision_venue_team1_winrate_prior,toss_field_chase_boost_team1,venue_pp_rr_first_innings_prior,venue_death_rr_first_innings_prior,venue_pp_rr_second_innings_prior,venue_death_rr_second_innings_prior,Match_Winner,Team1_Player_1,Team1_Player_2,Team1_Player_3,Team1_Player_4,Team1_Player_5,Team1_Player_6,Team1_Player_7,Team1_Player_8,Team1_Player_9,Team1_Player_10,Team1_Player_11,Team2_Player_1,Team2_Player_2,Team2_Player_3,Team2_Player_4,Team2_Player_5,Team2_Player_6,Team2_Player_7,Team2_Player_8,Team2_Player_9,Team2_Player_10,Team2_Player_11
1370353,2023-05-29,Gujarat Titans vs Chennai Super Kings,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,0.6,0.8,0.5294117647058824,0.05882352941176472,0.5,0.6363636363636364,0.3333333333333333,174.93333333333334,193.4,169.2,182.4,145.8,7.2,7.8,8.500000000000002,8.566666666666666,8.628539426523298,8.380785543057348,1062.1197031755926,1037.729483268279,24.39021990731362,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,0.2,1.0,0.5,0.47058823529411764,7.933333333333334,9.529598298068265,8.133333333333333,8.788934822465729,Chennai Super Kings,WP Saha,Shubman Gill,B Sai Sudharsan,HH Pandya,Rashid Khan,V Shankar,DA Miller,R Tewatia,MM Sharma,Noor Ahmad,Mohammed Shami,RD Gaikwad,DP Conway,S Dube,AM Rahane,AT Rayudu,MS Dhoni,RA Jadeja,MM Ali,DL Chahar,M Pathirana,TU Deshpande
1422119,2024-03-22,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,0.4,0.8,0.42857142857142855,-0.1428571428571429,0.375,0.8,0.6,162.42105263157896,187.0,175.4,166.0,160.8,5.2,7.0,9.166666666666668,9.133333333333333,9.136928297755883,7.273093235365041,1010.8333610544039,1035.2924071402135,-24.459046085809632,0.45454545454545453,0.6363636363636364,0.9090909090909091,0.7272727272727273,0.09090909090909094,0.2727272727272727,0.47368421052631576,0.0,0.45454545454545453,0.0,8.149122807017545,7.634990228572235,8.570175438596491,7.098944300078017,Chennai Super Kings,V Kohli,F du Plessis,RM Patidar,GJ Maxwell,C Green,Anuj Rawat,KD Karthik,KV Sharma,AS Joseph,Mayank Dagar,Mohammed Siraj,RD Gaikwad,R Ravindra,AM Rahane,DJ Mitchell,S Dube,RA Jadeja,Sameer Rizvi,MS Dhoni,DL Chahar,M Theekshana,TU Deshpande
1422120,2024-03-23,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,0.4,0.2,0.5,0.0,0.5,0.5,0.5,165.0,164.4,189.0,187.2,187.2,6.0,5.0,9.233333333333333,8.3,6.928318943446864,10.895967741935483,969.7732435999488,994.1650997494911,-24.391856149542264,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.36363636363636365,0.18181818181818177,0.5,0.0,0.5,0.5,7.5,9.5,7.3,9.2,Punjab Kings,DA Warner,MR Marsh,SD Hope,RR Pant,RK Bhui,T Stubbs,AR Patel,Sumit Kumar,Abishek Porel,Kuldeep Yadav,KK Ahmed,Arshdeep Singh,S Dhawan,JM Bairstow,P Simran Singh,SM Curran,JM Sharma,LS Livingstone,Shashank Singh,Harpreet Brar,HV Patel,K Rabada
1422121,2024-03-23,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.2,0.45454545454545453,-0.09090909090909094,0.5,0.3333333333333333,0.6666666666666666,193.88888888888889,164.8,187.8,163.2,195.0,6.0,3.6,8.166666666666668,8.5,8.107621891888856,8.577153804050356,992.2794894079918,956.850864627452,35.42862478053985,0.5454545454545454,0.36363636363636365,0.7272727272727273,0.9090909090909091,0.2727272727272727,0.09090909090909094,0.1111111111111111,1.0,0.6,0.5454545454545454,9.037037037037036,10.377966764418376,9.611111111111112,8.591220367166953,Kolkata Knight Riders,Suyash Sharma,PD Salt,SP Narine,VR Iyer,SS Iyer,N Rana,Ramandeep Singh,RK Singh,AD Russell,MA Starc,Harshit Rana,T Natarajan,MA Agarwal,Abhishek Sharma,RA Tripathi,AK Markram,H Klaasen,Abdul Samad,Shahbaz Ahmed,M Jansen,PJ Cummins,B Kumar
1422122,2024-03-24,Rajasthan Royals vs Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,0.4,0.6,0.42857142857142855,-0.1428571428571429,1.0,0.2857142857142857,0.6666666666666666,171.8,146.2,162.0,168.6,187.6,5.0,5.6,9.133333333333333,8.166666666666666,4.036781609195403,7.975839822024471,1009.9520650937051,1031.7647969691336,-21.81273187542854,0.7272727272727273,0.6363636363636364,1.0,1.0,0.0,0.0,0.8,1.0,0.5,0.0,8.466666666666665,8.69392446633826,7.266666666666666,6.053823754789272,Rajasthan Royals,YBK Jaiswal,JC Buttler,SV Samson,R Parag,SO Hetmyer,Dhruv Jurel,R Ashwin,Sandeep Sharma,YS Chahal,Avesh Khan,TA Boult,Q de Kock,KL Rahul,D Padikkal,A Badoni,DJ Hooda,N Pooran,MP Stoinis,KH Pandya,Ravi Bishnoi,Mohsin Khan,Naveen-ul-Haq
1422123,2024-03-24,Gujarat Titans vs Mumbai Indians,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.5555555555555556,0.11111111111111116,1.0,0.5833333333333334,0.25,177.375,198.0,188.8,173.0,180.4,7.2,6.0,8.966666666666667,10.433333333333334,8.999479597463468,8.450990712074303,1026.8939212158837,1023.6342489271392,3.2596722887444685,0.7272727272727273,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.18181818181818177,0.4545454545454546,0.1875,1.0,0.4666666666666667,0.4444444444444444,8.083333333333332,9.81380609674669,8.375,8.23962639606162,Gujarat Titans,MM Sharma,WP Saha,Shubman Gill,B Sai Sudharsan,Azmatullah Omarzai,DA Miller,V Shankar,R Tewatia,Rashid Khan,UT Yadav,R Sai Kishore,L Wood,Ishan Kishan,RG Sharma,Naman Dhir,D Brevis,Tilak Varma,TH David,HH Pandya,G Coetzee,SZ Mulani,PP Chawla
1422124,2024-03-25,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.4,0.4444444444444444,-0.11111111111111116,0.5714285714285714,0.5,0.4444444444444444,195.57142857142858,181.6,185.4,178.8,163.8,6.0,5.4,8.633333333333333,8.866666666666667,10.463275434243176,9.388965915310743,1003.4641968532717,1010.3463359407732,-6.882139087501514,1.0,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,8.928571428571429,9.841880200356004,8.404761904761903,8.625929625929626,Royal Challengers Bengaluru,Arshdeep Singh,S Dhawan,JM Bairstow,P Simran Singh,LS Livingstone,SM Curran,JM Sharma,Shashank Singh,Harpreet Brar,HV Patel,K Rabada,Yash Dayal,V Kohli,F du Plessis,C Green,RM Patidar,GJ Maxwell,Anuj Rawat,KD Karthik,MK Lomror,AS Joseph,Mayank Dagar
1422125,2024-03-26,Chennai Super Kings vs Gujarat Titans,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,0.8,0.6,0.45454545454545453,-0.09090909090909094,0.25,0.6363636363636364,0.3333333333333333,162.95,177.2,194.0,167.4,174.6,6.6,7.2,9.566666666666666,8.366666666666667,7.590740294188569,9.561979597463468,1045.711303677652,1033.5040156167145,12.207288060937572,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.0,0.09090909090909094,0.5,0.0,0.5833333333333334,0.5454545454545454,8.091666666666667,7.771422535325442,8.658333333333335,7.193997085074116,Chennai Super Kings,M Pathirana,RD Gaikwad,R Ravindra,AM Rahane,S Dube,DJ Mitchell,Sameer Rizvi,RA Jadeja,MS Dhoni,DL Chahar,TU Deshpande,MM Sharma,WP Saha,Shubman Gill,B Sai Sudharsan,V Shankar,DA Miller,Azmatullah Omarzai,R Tewatia,Rashid Khan,UT Yadav,SH Johnson
1422126,2024-03-27,Sunrisers Hyderabad vs Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,0.0,0.4,0.4444444444444444,-0.11111111111111116,0.75,0.2222222222222222,0.6666666666666666,174.42857142857142,185.2,177.6,193.8,175.8,4.6,5.6,8.933333333333334,10.133333333333333,9.412697570628604,6.623212934296527,950.9788009622902,1022.0240228988449,-71.04522193655475,0.7272727272727273,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.09090909090909094,0.18181818181818177,0.42857142857142855,1.0,0.5,0.5555555555555556,9.095238095238095,8.466812484441595,6.8809523809523805,9.490506912442397,Sunrisers Hyderabad,Umran Malik,MA Agarwal,TM Head,Abhishek Sharma,AK Markram,H Klaasen,Abdul Samad,Shahbaz Ahmed,PJ Cummins,B Kumar,M Markande,KT Maphaka,RG Sharma,Ishan Kishan,Naman Dhir,Tilak Varma,HH Pandya,TH David,R Shepherd,G Coetzee,JJ Bumrah,PP Chawla
1422127,2024-03-28,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,0.6,0.2,0.375,-0.25,0.5,0.375,0.5,175.33333333333334,161.2,161.8,179.4,186.4,6.0,6.4,9.266666666666666,8.7,5.206674082313682,7.5283189434468625,1018.9968924217789,960.2549997803278,58.741892641451045,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.09090909090909094,0.0,0.8333333333333334,0.0,0.6666666666666666,0.625,8.555555555555555,8.66429189399156,7.361111111111111,6.04485312899106,Rajasthan Royals,N Burger,YBK Jaiswal,JC Buttler,SV Samson,R Parag,R Ashwin,Dhruv Jurel,SO Hetmyer,TA Boult,Avesh Khan,Sandeep Sharma,KK Ahmed,DA Warner,MR Marsh,RK Bhui,RR Pant,T Stubbs,Abishek Porel,AR Patel,Sumit Kumar,Kuldeep Yadav,A Nortje
1422128,2024-03-29,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6,0.6,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,193.125,181.2,172.2,159.0,170.8,5.8,5.8,8.666666666666668,7.966666666666666,9.833410359755188,9.30399285963079,1008.3101337738689,996.9916873041402,11.318446469728656,0.8181818181818182,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,8.645833333333334,9.749576209794263,8.395833333333332,8.881021756021756,Kolkata Knight Riders,Vijaykumar Vyshak,V Kohli,F du Plessis,C Green,GJ Maxwell,RM Patidar,Anuj Rawat,KD Karthik,AS Joseph,Mayank Dagar,Mohammed Siraj,CV Varun,PD Salt,SP Narine,VR Iyer,SS Iyer,RK Singh,AD Russell,Ramandeep Singh,MA Starc,AS Roy,Harshit Rana
1422129,2024-03-30,Lucknow Super Giants vs Punjab Kings,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,bat,0.6,0.4,0.375,-0.25,0.6666666666666666,0.4444444444444444,0.6666666666666666,151.83333333333334,162.4,181.0,180.8,178.0,6.0,6.2,7.333333333333333,8.033333333333333,7.893081201334816,10.36396508941559,1022.8430983592893,993.6622548356817,29.180843523607678,0.9090909090909091,1.0,0.9090909090909091,1.0,0.09090909090909094,0.0,0.42857142857142855,0.0,0.6,0.0,6.638888888888889,9.316284475628192,7.833333333333332,5.270827407886231,Lucknow Super Giants,Q de Kock,KL Rahul,D Padikkal,MP Stoinis,N Pooran,A Badoni,KH Pandya,Ravi Bishnoi,Mohsin Khan,Naveen-ul-Haq,MP Yadav,Arshdeep Singh,S Dhawan,JM Bairstow,P Simran Singh,JM Sharma,LS Livingstone,SM Curran,Shashank Singh,Harpreet Brar,HV Patel,K Rabada
1422130,2024-03-31,Sunrisers Hyderabad vs Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,0.2,0.4,0.5263157894736842,0.05263157894736836,0.0,0.3333333333333333,0.6153846153846154,176.8235294117647,204.2,183.0,206.0,176.4,5.0,7.4,9.766666666666667,8.1,9.991782537948867,8.513368486352357,966.4514482508183,1024.306091711906,-57.854643461087676,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.0,0.17647058823529413,0.0,0.4,0.0,8.068627450980392,9.67769985576159,8.392156862745097,8.173243144005708,Gujarat Titans,TM Head,MA Agarwal,Abhishek Sharma,AK Markram,H Klaasen,Shahbaz Ahmed,Abdul Samad,Washington Sundar,PJ Cummins,B Kumar,M Markande,MM Sharma,WP Saha,Shubman Gill,B Sai Sudharsan,DA Miller,V Shankar,Azmatullah Omarzai,R Tewatia,Rashid Khan,UT Yadav,Noor Ahmad
1422131,2024-03-31,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,0.2,1.0,0.5,0.0,0.4,0.5,0.5,165.0,168.4,189.6,190.0,166.6,5.8,7.4,9.100000000000001,10.133333333333333,7.763294312904992,7.42522305280926,978.409588443819,1055.36009419409,-76.95050575027096,0.6363636363636364,1.0,0.9090909090909091,1.0,0.09090909090909094,0.0,0.5,1.0,0.5,0.0,7.5,9.5,7.3,9.2,Delhi Capitals,Rasikh Salam,PP Shaw,DA Warner,RR Pant,MR Marsh,T Stubbs,AR Patel,Abishek Porel,A Nortje,Mukesh Kumar,I Sharma,M Pathirana,RD Gaikwad,R Ravindra,AM Rahane,DJ Mitchell,S Dube,Sameer Rizvi,RA Jadeja,MS Dhoni,DL Chahar,TU Deshpande
1422132,2024-04-01,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,0.4,0.8,0.625,0.25,0.16666666666666666,0.6153846153846154,0.46153846153846156,175.07894736842104,192.4,155.4,195.8,170.6,5.4,5.8,10.733333333333333,8.266666666666667,7.4161541107671125,5.8687430478309235,1010.8625756429362,1028.2633416656267,-17.400766022690505,0.8181818181818182,0.8181818181818182,1.0,0.9090909090909091,0.0,0.09090909090909094,0.21052631578947367,1.0,0.375,0.375,7.482456140350877,9.313209875771346,8.456140350877194,7.669717503831475,Rajasthan Royals,Ishan Kishan,RG Sharma,Naman Dhir,D Brevis,Tilak Varma,HH Pandya,PP Chawla,TH David,G Coetzee,JJ Bumrah,Akash Madhwal,YS Chahal,YBK Jaiswal,JC Buttler,SV Samson,R Parag,R Ashwin,SB Dubey,Dhruv Jurel,SO Hetmyer,TA Boult,Avesh Khan
1422133,2024-04-02,Lucknow Super Giants vs Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.4,0.5454545454545454,0.09090909090909083,0.5,0.6666666666666666,0.45454545454545453,191.88888888888889,165.2,183.4,180.0,184.4,5.8,4.4,8.133333333333333,9.3,7.711012235817575,9.598489724834554,1032.3957331020133,1009.3669285046643,23.028804597348994,0.8181818181818182,0.7272727272727273,0.9090909090909091,1.0,0.09090909090909094,0.0,0.0,1.0,0.45454545454545453,0.4545454545454546,8.814814814814817,9.678635643273914,9.037037037037036,8.634982301648968,Lucknow Super Giants,M Siddharth,Q de Kock,KL Rahul,D Padikkal,MP Stoinis,N Pooran,A Badoni,KH Pandya,Ravi Bishnoi,Yash Thakur,Naveen-ul-Haq,Yash Dayal,V Kohli,F du Plessis,RM Patidar,GJ Maxwell,C Green,Anuj Rawat,MK Lomror,KD Karthik,Mayank Dagar,RJW Topley
1422134,2024-04-03,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,0.6,0.4,0.3333333333333333,-0.33333333333333337,0.375,0.5,0.6666666666666666,191.0,173.0,179.4,171.4,190.8,5.6,5.6,9.066666666666666,9.0,8.281770637408568,8.865803273478468,1010.7337163219235,971.9702294723062,38.763486849617266,0.8181818181818182,0.8181818181818182,0.9090909090909091,1.0,0.09090909090909094,0.0,1.0,1.0,0.6666666666666666,0.0,10.333333333333334,9.290322580645162,5.333333333333333,9.272727272727273,Kolkata Knight Riders,VG Arora,PD Salt,SP Narine,A Raghuvanshi,AD Russell,SS Iyer,RK Singh,VR Iyer,Ramandeep Singh,MA Starc,Harshit Rana,KK Ahmed,DA Warner,PP Shaw,MR Marsh,Abishek Porel,RR Pant,T Stubbs,AR Patel,Sumit Kumar,Rasikh Salam,A Nortje
1422135,2024-04-04,Gujarat Titans vs Punjab Kings,Gujarat Titans,Punjab Kings,Punjab Kings,field,0.6,0.2,0.55,0.10000000000000009,0.0,0.6428571428571429,0.4,176.0,185.2,183.2,174.4,190.6,7.6,6.2,8.466666666666665,8.533333333333333,8.678585877656705,10.64684350132626,1025.3891732707423,992.7113024695195,32.67787080122275,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,0.0,0.09090909090909094,0.2222222222222222,1.0,0.5,0.44999999999999996,8.13888888888889,9.575947299672272,8.407407407407407,8.153956689145488,Punjab Kings,MM Sharma,WP Saha,Shubman Gill,KS Williamson,B Sai Sudharsan,V Shankar,R Tewatia,Azmatullah Omarzai,Rashid Khan,Noor Ahmad,UT Yadav,Arshdeep Singh,S Dhawan,JM Bairstow,P Simran Singh,SM Curran,Sikandar Raza,Shashank Singh,JM Sharma,Ashutosh Sharma,Harpreet Brar,HV Patel
1422136,2024-04-05,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.8,0.2,0.4,-0.19999999999999996,0.6,0.5,0.3,187.25,179.2,205.8,175.6,202.0,6.6,3.8,9.466666666666667,10.133333333333335,7.2434048709910765,10.278254686489982,1035.569586501114,961.7837095965904,73.78587690452355,0.8181818181818182,0.8181818181818182,0.9090909090909091,1.0,0.09090909090909094,0.0,0.375,1.0,0.5714285714285714,0.6,9.645833333333332,8.798166806239337,7.604166666666666,9.704193548387096,Sunrisers Hyderabad,Mukesh Choudhary,R Ravindra,RD Gaikwad,AM Rahane,S Dube,RA Jadeja,DJ Mitchell,MS Dhoni,MM Ali,DL Chahar,TU Deshpande,T Natarajan,TM Head,Abhishek Sharma,AK Markram,Shahbaz Ahmed,H Klaasen,Nithish Kumar Reddy,Abdul Samad,PJ Cummins,B Kumar,M Markande
1422137,2024-04-06,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,0.2,0.8,0.3333333333333333,-0.33333333333333337,0.4,0.6666666666666666,0.4444444444444444,176.71428571428572,176.6,150.6,183.4,165.8,4.4,6.0,8.766666666666667,7.2,9.399105109449938,5.8687430478309235,990.0311330701093,1037.656163554597,-47.62503048448775,0.7272727272727273,0.9090909090909091,0.9090909090909091,1.0,0.09090909090909094,0.0,0.7142857142857143,0.0,0.75,0.6666666666666667,8.071428571428571,9.259048224406559,7.714285714285714,6.620078192196418,Rajasthan Royals,H Sharma,V Kohli,F du Plessis,GJ Maxwell,Saurav Chauhan,C Green,RM Patidar,KD Karthik,RJW Topley,Mayank Dagar,Mohammed Siraj,YS Chahal,YBK Jaiswal,JC Buttler,SV Samson,R Parag,Dhruv Jurel,SO Hetmyer,R Ashwin,TA Boult,Avesh Khan,N Burger
1422138,2024-04-07,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,0.2,0.2,0.6341463414634146,0.2682926829268293,0.42857142857142855,0.5714285714285714,0.4,173.7948717948718,177.2,170.0,181.2,205.6,5.2,5.4,10.266666666666666,8.666666666666668,6.533801169590643,6.852995391705069,1009.5044185888379,971.1235773242487,38.38084126458921,0.7272727272727273,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.09090909090909094,0.18181818181818177,0.20512820512820512,1.0,0.36363636363636365,0.36585365853658536,7.487179487179487,9.151332699469517,8.435897435897438,7.473058080656308,Mumbai Indians,Akash Madhwal,RG Sharma,Ishan Kishan,SA Yadav,HH Pandya,Tilak Varma,TH David,R Shepherd,Mohammad Nabi,G Coetzee,PP Chawla,KK Ahmed,PP Shaw,DA Warner,Abishek Porel,T Stubbs,RR Pant,AR Patel,Lalit Yadav,Kumar Kushagra,JA Richardson,A Nortje
1422139,2024-04-07,Lucknow Super Giants vs Gujarat Titans,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,bat,0.6,0.4,0.3333333333333333,-0.33333333333333337,0.0,0.5,0.6666666666666666,158.57142857142858,166.0,178.4,176.2,180.2,6.8,7.0,8.766666666666666,8.533333333333333,6.82825361512792,9.228816292403248,1041.73387978855,1005.753015432672,35.980864355878,1.0,0.7272727272727273,1.0,0.9090909090909091,0.0,0.09090909090909094,0.5,1.0,0.6666666666666666,0.0,6.976190476190476,9.22676600374042,8.166666666666666,5.7705993166497365,Lucknow Super Giants,M Siddharth,Q de Kock,KL Rahul,D Padikkal,MP Stoinis,N Pooran,A Badoni,KH Pandya,Ravi Bishnoi,Naveen-ul-Haq,Yash Thakur,MM Sharma,B Sai Sudharsan,Shubman Gill,KS Williamson,BR Sharath,V Shankar,DG Nalkande,R Tewatia,Rashid Khan,UT Yadav,SH Johnson
1426260,2024-04-08,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,0.8,0.6,0.43478260869565216,-0.13043478260869568,0.16666666666666666,0.5,0.6666666666666666,165.0,197.6,177.8,174.4,177.4,7.4,5.4,10.766666666666666,9.433333333333334,9.341560111092779,6.935097178683385,1018.7122120323376,1016.9504221933516,1.7617898389859192,0.9090909090909091,0.7272727272727273,1.0,0.9090909090909091,0.0,0.09090909090909094,0.47619047619047616,1.0,0.6153846153846154,0.5652173913043479,8.253968253968255,7.805295682247547,8.587301587301587,7.056782938165825,Chennai Super Kings,PD Salt,SP Narine,A Raghuvanshi,SS Iyer,VR Iyer,Ramandeep Singh,RK Singh,AD Russell,AS Roy,MA Starc,VG Arora,Mustafizur Rahman,R Ravindra,RD Gaikwad,DJ Mitchell,S Dube,MS Dhoni,AM Rahane,Sameer Rizvi,RA Jadeja,SN Thakur,TU Deshpande
1426261,2024-04-09,Sunrisers Hyderabad vs Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,0.4,0.4,0.6666666666666666,0.33333333333333326,0.6666666666666666,0.5,0.6666666666666666,174.0,201.8,183.6,197.6,187.8,4.4,6.6,11.100000000000001,8.766666666666667,10.189683257918551,10.035732390215149,962.0323860102097,1003.6490835461668,-41.61669753595709,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.33333333333333337,9.0,9.857142857142858,10.0,9.461538461538462,Sunrisers Hyderabad,TM Head,Abhishek Sharma,AK Markram,Nithish Kumar Reddy,RA Tripathi,H Klaasen,Abdul Samad,Shahbaz Ahmed,PJ Cummins,B Kumar,JD Unadkat,Arshdeep Singh,S Dhawan,JM Bairstow,P Simran Singh,SM Curran,Sikandar Raza,Shashank Singh,JM Sharma,Ashutosh Sharma,Harpreet Brar,HV Patel
1426262,2024-04-10,Rajasthan Royals vs Gujarat Titans,Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,1.0,0.4,0.4,-0.19999999999999996,0.0,0.5,0.6666666666666666,177.5,176.6,161.6,168.2,178.6,5.6,7.0,8.066666666666666,8.266666666666666,7.4505612296491055,7.705739369326325,1040.5265426009992,1008.9923375851783,31.534205015820817,0.8181818181818182,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.09090909090909094,0.625,0.0,0.6,0.6,8.166666666666666,9.110287886010912,7.875,6.7812047818082295,Gujarat Titans,KA Maharaj,YBK Jaiswal,JC Buttler,SV Samson,R Parag,SO Hetmyer,Dhruv Jurel,R Ashwin,TA Boult,Avesh Khan,KR Sen,MM Sharma,B Sai Sudharsan,Shubman Gill,MS Wade,A Manohar,V Shankar,R Tewatia,M Shahrukh Khan,Rashid Khan,Noor Ahmad,UT Yadav
1426263,2024-04-11,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.2,0.2,0.6190476190476191,0.23809523809523814,0.2857142857142857,0.6666666666666666,0.6,175.3,173.8,187.6,181.6,202.0,4.4,4.8,8.466666666666667,10.7,9.02669131634649,7.948346624136098,990.219756537125,1012.1481447355975,-21.928388198472476,0.6363636363636364,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.09090909090909094,0.2,1.0,0.38235294117647056,0.38095238095238093,7.6125,9.304367563800962,8.416666666666666,7.586231628639901,Mumbai Indians,V Kohli,F du Plessis,WG Jacks,RM Patidar,GJ Maxwell,KD Karthik,MK Lomror,Saurav Chauhan,Vijaykumar Vyshak,Akash Deep,RJW Topley,Akash Madhwal,Ishan Kishan,RG Sharma,SA Yadav,HH Pandya,Tilak Varma,TH David,Mohammad Nabi,R Shepherd,S Gopal,JJ Bumrah
1426264,2024-04-12,Lucknow Super Giants vs Delhi Capitals,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,0.6,0.2,0.3,-0.4,1.0,0.5454545454545454,0.3333333333333333,159.125,163.4,181.8,167.2,207.8,7.4,5.8,8.533333333333333,9.066666666666666,6.7539310344827586,8.672350230414747,1044.2648925181516,975.174377209875,69.09051530827651,0.8181818181818182,0.5454545454545454,1.0,0.9090909090909091,0.0,0.09090909090909094,0.5555555555555556,1.0,0.7142857142857143,0.0,7.083333333333333,9.333420253272868,8.270833333333334,5.856966709760828,Delhi Capitals,Q de Kock,KL Rahul,D Padikkal,MP Stoinis,N Pooran,DJ Hooda,A Badoni,KH Pandya,Arshad Khan,Ravi Bishnoi,Naveen-ul-Haq,KK Ahmed,PP Shaw,DA Warner,J Fraser-McGurk,RR Pant,T Stubbs,SD Hope,AR Patel,Kuldeep Yadav,Mukesh Kumar,I Sharma
1426265,2024-04-13,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,0.8,0.5,0.0,0.5,0.5,0.5,178.0,182.2,178.0,186.4,170.6,7.2,6.0,8.066666666666666,7.6,10.115732390215149,8.05701284255233,976.4942755613885,1021.1382600406902,-44.64398447930171,0.7272727272727273,0.8181818181818182,1.0,0.9090909090909091,0.0,0.09090909090909094,0.0,1.0,0.5,0.5,7.833333333333334,8.652709359605911,7.25,11.130769230769232,Rajasthan Royals,Atharva Taide,JM Bairstow,P Simran Singh,SM Curran,JM Sharma,Shashank Singh,LS Livingstone,Ashutosh Sharma,Harpreet Brar,HV Patel,K Rabada,KR Sen,YBK Jaiswal,Tanush Kotian,SV Samson,R Parag,Dhruv Jurel,SO Hetmyer,R Powell,KA Maharaj,TA Boult,Avesh Khan
